Site,longitude,latitude,Year,MAT,vpd,CO2,ppfd,Elevation,,Year,MAT,vpd,CO2,ppfd,Elevation
27,171.5833333,-43.25,01/01/2000,11.1,496.1290556,365.73935,1505.205089,1111.5,,,,,,,
0,0,0,01/02/2000,11.1,489.5228098,366.0757,1225.500918,1111.5,,,,,,,
0,0,0,01/03/2000,9.3,423.4410495,366.5558,1022.903459,1111.5,,,,,,,
0,0,0,01/04/2000,6.4,342.6556614,367.2937,620.6150016,1111.5,,,,,,,
0,0,0,01/05/2000,3.7,281.6664084,368.03515,371.0012544,1111.5,,,,,,,
0,0,0,01/06/2000,1.2,231.0171356,367.5628,251.3234304,1111.5,,,,,,,
0,0,0,01/07/2000,0.5,222.6624069,366.9831,307.4010394,1111.5,,,,,,,
0,0,0,01/08/2000,1.7,230.8412763,366.19695,482.3016307,1111.5,,,,,,,
0,0,0,01/09/2000,3.7,277.0489263,365.55685,764.2283904,1111.5,,,,,,,
0,0,0,01/10/2000,5.7,313.6322071,365.68045,1123.603799,1111.5,,,,,,,
0,0,0,01/11/2000,7.6,377.8268317,366.36865,1364.327194,1111.5,,,,,,,
0,0,0,01/12/2000,9.7,428.3736664,367.0224,1510.505107,1111.5,,,,,,,
28,171.5833333,-43.25,01/01/2000,11.1,496.1290556,365.73935,1505.205089,1111.5,,,,,,,
0,0,0,01/02/2000,11.1,489.5228098,366.0757,1225.500918,1111.5,,,,,,,
0,0,0,01/03/2000,9.3,423.4410495,366.5558,1022.903459,1111.5,,,,,,,
0,0,0,01/04/2000,6.4,342.6556614,367.2937,620.6150016,1111.5,,,,,,,
0,0,0,01/05/2000,3.7,281.6664084,368.03515,371.0012544,1111.5,,,,,,,
0,0,0,01/06/2000,1.2,231.0171356,367.5628,251.3234304,1111.5,,,,,,,
0,0,0,01/07/2000,0.5,222.6624069,366.9831,307.4010394,1111.5,,,,,,,
0,0,0,01/08/2000,1.7,230.8412763,366.19695,482.3016307,1111.5,,,,,,,
0,0,0,01/09/2000,3.7,277.0489263,365.55685,764.2283904,1111.5,,,,,,,
0,0,0,01/10/2000,5.7,313.6322071,365.68045,1123.603799,1111.5,,,,,,,
0,0,0,01/11/2000,7.6,377.8268317,366.36865,1364.327194,1111.5,,,,,,,
0,0,0,01/12/2000,9.7,428.3736664,367.0224,1510.505107,1111.5,,,,,,,
29,170.3,-43.2,01/01/2000,16.2,624.3996205,365.73935,1176.603978,50,,,,,,,
0,0,0,01/02/2000,16.5,644.1412704,366.0757,962.209705,50,,,,,,,
0,0,0,01/03/2000,15,580.5753248,366.5558,816.2027597,50,,,,,,,
0,0,0,01/04/2000,12.8,484.9469255,367.2937,523.1630592,50,,,,,,,
0,0,0,01/05/2000,10.5,422.8734524,368.03515,333.901129,50,,,,,,,
0,0,0,01/06/2000,8.5,362.3076423,367.5628,251.3234304,50,,,,,,,
0,0,0,01/07/2000,7.8,360.5903103,366.9831,312.7010573,50,,,,,,,
0,0,0,01/08/2000,8.7,385.69917,366.19695,455.8015411,50,,,,,,,
0,0,0,01/09/2000,10,406.8801868,365.55685,620.6150016,50,,,,,,,
0,0,0,01/10/2000,11.4,446.2589879,365.68045,885.1029926,50,,,,,,,
0,0,0,01/11/2000,12.9,505.3913606,366.36865,989.9065728,50,,,,,,,
0,0,0,01/12/2000,14.9,569.2245322,367.0224,1139.503853,50,,,,,,,
30,171.6833333,-43.15,01/01/2000,10,447.7646474,365.73935,1446.904892,1360,,,,,,,
0,0,0,01/02/2000,10,443.0991534,366.0757,1168.055562,1360,,,,,,,
0,0,0,01/03/2000,8.1,387.7993774,366.5558,991.103351,1360,,,,,,,
0,0,0,01/04/2000,5.2,332.0111188,367.2937,600.0988032,1360,,,,,,,
0,0,0,01/05/2000,2.4,275.2914836,368.03515,360.4012186,1360,,,,,,,
0,0,0,01/06/2000,0,228.95143,367.5628,241.0653312,1360,,,,,,,
0,0,0,01/07/2000,-0.7,219.8101563,366.9831,302.1010214,1360,,,,,,,
0,0,0,01/08/2000,0.5,219.4326621,366.19695,455.8015411,1360,,,,,,,
0,0,0,01/09/2000,2.5,255.6916118,365.55685,707.8088448,1360,,,,,,,
0,0,0,01/10/2000,4.5,282.9764578,365.68045,1038.803512,1360,,,,,,,
0,0,0,01/11/2000,6.4,329.0071049,366.36865,1261.746202,1360,,,,,,,
0,0,0,01/12/2000,8.5,376.8443348,367.0224,1409.804767,1360,,,,,,,
31,171.6833333,-43.15,01/01/2000,10,447.7646474,365.73935,1446.904892,1360,,,,,,,
0,0,0,01/02/2000,10,443.0991534,366.0757,1168.055562,1360,,,,,,,
0,0,0,01/03/2000,8.1,387.7993774,366.5558,991.103351,1360,,,,,,,
0,0,0,01/04/2000,5.2,332.0111188,367.2937,600.0988032,1360,,,,,,,
0,0,0,01/05/2000,2.4,275.2914836,368.03515,360.4012186,1360,,,,,,,
0,0,0,01/06/2000,0,228.95143,367.5628,241.0653312,1360,,,,,,,
0,0,0,01/07/2000,-0.7,219.8101563,366.9831,302.1010214,1360,,,,,,,
0,0,0,01/08/2000,0.5,219.4326621,366.19695,455.8015411,1360,,,,,,,
0,0,0,01/09/2000,2.5,255.6916118,365.55685,707.8088448,1360,,,,,,,
0,0,0,01/10/2000,4.5,282.9764578,365.68045,1038.803512,1360,,,,,,,
0,0,0,01/11/2000,6.4,329.0071049,366.36865,1261.746202,1360,,,,,,,
0,0,0,01/12/2000,8.5,376.8443348,367.0224,1409.804767,1360,,,,,,,
32,171.6833333,-43.15,01/01/2000,10,447.7646474,365.73935,1446.904892,1360,,,,,,,
0,0,0,01/02/2000,10,443.0991534,366.0757,1168.055562,1360,,,,,,,
0,0,0,01/03/2000,8.1,387.7993774,366.5558,991.103351,1360,,,,,,,
0,0,0,01/04/2000,5.2,332.0111188,367.2937,600.0988032,1360,,,,,,,
0,0,0,01/05/2000,2.4,275.2914836,368.03515,360.4012186,1360,,,,,,,
0,0,0,01/06/2000,0,228.95143,367.5628,241.0653312,1360,,,,,,,
0,0,0,01/07/2000,-0.7,219.8101563,366.9831,302.1010214,1360,,,,,,,
0,0,0,01/08/2000,0.5,219.4326621,366.19695,455.8015411,1360,,,,,,,
0,0,0,01/09/2000,2.5,255.6916118,365.55685,707.8088448,1360,,,,,,,
0,0,0,01/10/2000,4.5,282.9764578,365.68045,1038.803512,1360,,,,,,,
0,0,0,01/11/2000,6.4,329.0071049,366.36865,1261.746202,1360,,,,,,,
0,0,0,01/12/2000,8.5,376.8443348,367.0224,1409.804767,1360,,,,,,,
33,171.6833333,-43.15,01/01/2000,10,447.7646474,365.73935,1446.904892,1360,,,,,,,
0,0,0,01/02/2000,10,443.0991534,366.0757,1168.055562,1360,,,,,,,
0,0,0,01/03/2000,8.1,387.7993774,366.5558,991.103351,1360,,,,,,,
0,0,0,01/04/2000,5.2,332.0111188,367.2937,600.0988032,1360,,,,,,,
0,0,0,01/05/2000,2.4,275.2914836,368.03515,360.4012186,1360,,,,,,,
0,0,0,01/06/2000,0,228.95143,367.5628,241.0653312,1360,,,,,,,
0,0,0,01/07/2000,-0.7,219.8101563,366.9831,302.1010214,1360,,,,,,,
0,0,0,01/08/2000,0.5,219.4326621,366.19695,455.8015411,1360,,,,,,,
0,0,0,01/09/2000,2.5,255.6916118,365.55685,707.8088448,1360,,,,,,,
0,0,0,01/10/2000,4.5,282.9764578,365.68045,1038.803512,1360,,,,,,,
0,0,0,01/11/2000,6.4,329.0071049,366.36865,1261.746202,1360,,,,,,,
0,0,0,01/12/2000,8.5,376.8443348,367.0224,1409.804767,1360,,,,,,,
34,171.7166667,-43.15,01/01/2000,11.9,503.0534872,365.73935,1457.504928,1320,,,,,,,
0,0,0,01/02/2000,11.9,501.7996845,366.0757,1187.204014,1320,,,,,,,
0,0,0,01/03/2000,9.9,425.2600501,366.5558,1007.003405,1320,,,,,,,
0,0,0,01/04/2000,7.1,352.2008483,367.2937,615.485952,1320,,,,,,,
0,0,0,01/05/2000,4.3,280.3626693,368.03515,376.3012723,1320,,,,,,,
0,0,0,01/06/2000,1.9,242.9308658,367.5628,256.45248,1320,,,,,,,
0,0,0,01/07/2000,1.2,230.4842241,366.9831,307.4010394,1320,,,,,,,
0,0,0,01/08/2000,2.4,239.0650991,366.19695,477.0016128,1320,,,,,,,
0,0,0,01/09/2000,4.4,285.2642632,365.55685,753.9702912,1320,,,,,,,
0,0,0,01/10/2000,6.4,323.9129254,365.68045,1081.203656,1320,,,,,,,
0,0,0,01/11/2000,8.2,379.6821628,366.36865,1313.036698,1320,,,,,,,
0,0,0,01/12/2000,10.4,435.3182913,367.0224,1436.304856,1320,,,,,,,
35,171.7166667,-43.15,01/01/2000,11.9,503.0534872,365.73935,1457.504928,1050,,,,,,,
0,0,0,01/02/2000,11.9,501.7996845,366.0757,1187.204014,1050,,,,,,,
0,0,0,01/03/2000,9.9,425.2600501,366.5558,1007.003405,1050,,,,,,,
0,0,0,01/04/2000,7.1,352.2008483,367.2937,615.485952,1050,,,,,,,
0,0,0,01/05/2000,4.3,280.3626693,368.03515,376.3012723,1050,,,,,,,
0,0,0,01/06/2000,1.9,242.9308658,367.5628,256.45248,1050,,,,,,,
0,0,0,01/07/2000,1.2,230.4842241,366.9831,307.4010394,1050,,,,,,,
0,0,0,01/08/2000,2.4,239.0650991,366.19695,477.0016128,1050,,,,,,,
0,0,0,01/09/2000,4.4,285.2642632,365.55685,753.9702912,1050,,,,,,,
0,0,0,01/10/2000,6.4,323.9129254,365.68045,1081.203656,1050,,,,,,,
0,0,0,01/11/2000,8.2,379.6821628,366.36865,1313.036698,1050,,,,,,,
0,0,0,01/12/2000,10.4,435.3182913,367.0224,1436.304856,1050,,,,,,,
36,171.7166667,-43.15,01/01/2000,11.9,503.0534872,365.73935,1457.504928,1320,,,,,,,
0,0,0,01/02/2000,11.9,501.7996845,366.0757,1187.204014,1320,,,,,,,
0,0,0,01/03/2000,9.9,425.2600501,366.5558,1007.003405,1320,,,,,,,
0,0,0,01/04/2000,7.1,352.2008483,367.2937,615.485952,1320,,,,,,,
0,0,0,01/05/2000,4.3,280.3626693,368.03515,376.3012723,1320,,,,,,,
0,0,0,01/06/2000,1.9,242.9308658,367.5628,256.45248,1320,,,,,,,
0,0,0,01/07/2000,1.2,230.4842241,366.9831,307.4010394,1320,,,,,,,
0,0,0,01/08/2000,2.4,239.0650991,366.19695,477.0016128,1320,,,,,,,
0,0,0,01/09/2000,4.4,285.2642632,365.55685,753.9702912,1320,,,,,,,
0,0,0,01/10/2000,6.4,323.9129254,365.68045,1081.203656,1320,,,,,,,
0,0,0,01/11/2000,8.2,379.6821628,366.36865,1313.036698,1320,,,,,,,
0,0,0,01/12/2000,10.4,435.3182913,367.0224,1436.304856,1320,,,,,,,
37,171.7166667,-43.15,01/01/2000,11.9,503.0534872,365.73935,1457.504928,1000,,,,,,,
0,0,0,01/02/2000,11.9,501.7996845,366.0757,1187.204014,1000,,,,,,,
0,0,0,01/03/2000,9.9,425.2600501,366.5558,1007.003405,1000,,,,,,,
0,0,0,01/04/2000,7.1,352.2008483,367.2937,615.485952,1000,,,,,,,
0,0,0,01/05/2000,4.3,280.3626693,368.03515,376.3012723,1000,,,,,,,
0,0,0,01/06/2000,1.9,242.9308658,367.5628,256.45248,1000,,,,,,,
0,0,0,01/07/2000,1.2,230.4842241,366.9831,307.4010394,1000,,,,,,,
0,0,0,01/08/2000,2.4,239.0650991,366.19695,477.0016128,1000,,,,,,,
0,0,0,01/09/2000,4.4,285.2642632,365.55685,753.9702912,1000,,,,,,,
0,0,0,01/10/2000,6.4,323.9129254,365.68045,1081.203656,1000,,,,,,,
0,0,0,01/11/2000,8.2,379.6821628,366.36865,1313.036698,1000,,,,,,,
0,0,0,01/12/2000,10.4,435.3182913,367.0224,1436.304856,1000,,,,,,,
38,171.6833333,-43.13333333,01/01/2000,9.6,444.0308125,365.73935,1436.304856,900,,,,,,,
0,0,0,01/02/2000,9.6,438.0546239,366.0757,1172.842675,900,,,,,,,
0,0,0,01/03/2000,7.7,387.246988,366.5558,991.103351,900,,,,,,,
0,0,0,01/04/2000,4.8,332.75976,367.2937,600.0988032,900,,,,,,,
0,0,0,01/05/2000,2,272.4035526,368.03515,355.1012006,900,,,,,,,
0,0,0,01/06/2000,-0.4,222.0157206,367.5628,241.0653312,900,,,,,,,
0,0,0,01/07/2000,-1.2,210.2710359,366.9831,302.1010214,900,,,,,,,
0,0,0,01/08/2000,0.1,214.5058814,366.19695,466.401577,900,,,,,,,
0,0,0,01/09/2000,2.1,251.4071084,365.55685,723.1959936,900,,,,,,,
0,0,0,01/10/2000,4,280.8543936,365.68045,1038.803512,900,,,,,,,
0,0,0,01/11/2000,6,324.8038212,366.36865,1241.230003,900,,,,,,,
0,0,0,01/12/2000,8.1,371.600573,367.0224,1383.304677,900,,,,,,,
39,146.4666667,-42.66666667,01/01/2000,14.1,642.8545071,365.73935,1282.604337,430,,,,,,,
0,0,0,01/02/2000,14.2,641.5295087,366.0757,1019.65506,430,,,,,,,
0,0,0,01/03/2000,12.7,547.5626303,366.5558,810.9027418,430,,,,,,,
0,0,0,01/04/2000,10.3,429.2874882,367.2937,502.6468608,430,,,,,,,
0,0,0,01/05/2000,8.2,330.1016742,368.03515,296.8010035,430,,,,,,,
0,0,0,01/06/2000,6.2,274.4405909,367.5628,220.5491328,430,,,,,,,
0,0,0,01/07/2000,5.7,261.8943394,366.9831,254.4008602,430,,,,,,,
0,0,0,01/08/2000,6.5,300.0237815,366.19695,386.9013082,430,,,,,,,
0,0,0,01/09/2000,7.7,357.1919979,365.55685,625.7440512,430,,,,,,,
0,0,0,01/10/2000,9.2,424.9007226,365.68045,943.4031898,430,,,,,,,
0,0,0,01/11/2000,11.1,503.5280508,366.36865,1133.519962,430,,,,,,,
0,0,0,01/12/2000,12.6,569.3654744,367.0224,1240.204193,430,,,,,,,
40,146.4666667,-42.65,01/01/2000,14.3,654.8243402,365.73935,1282.604337,430,,,,,,,
0,0,0,01/02/2000,14.4,653.0065529,366.0757,1019.65506,430,,,,,,,
0,0,0,01/03/2000,12.8,552.3458277,366.5558,810.9027418,430,,,,,,,
0,0,0,01/04/2000,10.5,434.0451318,367.2937,502.6468608,430,,,,,,,
0,0,0,01/05/2000,8.4,335.7199573,368.03515,296.8010035,430,,,,,,,
0,0,0,01/06/2000,6.3,274.7205191,367.5628,220.5491328,430,,,,,,,
0,0,0,01/07/2000,5.8,260.0291737,366.9831,254.4008602,430,,,,,,,
0,0,0,01/08/2000,6.6,304.6324148,366.19695,386.9013082,430,,,,,,,
0,0,0,01/09/2000,7.9,365.294761,365.55685,625.7440512,430,,,,,,,
0,0,0,01/10/2000,9.3,423.5581839,365.68045,943.4031898,430,,,,,,,
0,0,0,01/11/2000,11.3,512.7998179,366.36865,1133.519962,430,,,,,,,
0,0,0,01/12/2000,12.8,582.4979681,367.0224,1240.204193,430,,,,,,,
41,172.25,-42.21666667,01/01/2000,14.5,600.9453699,365.73935,1335.604516,400,,,,,,,
0,0,0,01/02/2000,14.6,595.2031344,366.0757,1081.887529,400,,,,,,,
0,0,0,01/03/2000,12.6,504.7411072,366.5558,932.8031539,400,,,,,,,
0,0,0,01/04/2000,9.8,380.8653118,367.2937,564.195456,400,,,,,,,
0,0,0,01/05/2000,7.2,276.1238039,368.03515,360.4012186,400,,,,,,,
0,0,0,01/06/2000,4.8,211.7483921,367.5628,246.1943808,400,,,,,,,
0,0,0,01/07/2000,4.2,218.8609309,366.9831,318.0010752,400,,,,,,,
0,0,0,01/08/2000,5.3,258.6308312,366.19695,461.101559,400,,,,,,,
0,0,0,01/09/2000,7.2,318.8778022,365.55685,677.0345472,400,,,,,,,
0,0,0,01/10/2000,9,371.7959085,365.68045,938.1031718,400,,,,,,,
0,0,0,01/11/2000,10.9,459.4592116,366.36865,1128.390912,400,,,,,,,
0,0,0,01/12/2000,13,524.8827537,367.0224,1234.904175,400,,,,,,,
42,172.75,-41.51666667,01/01/2000,15.6,653.5347335,365.73935,1457.504928,600,,,,,,,
0,0,0,01/02/2000,15.8,648.8543162,366.0757,1172.842675,600,,,,,,,
0,0,0,01/03/2000,14.1,567.8869895,366.5558,1017.603441,600,,,,,,,
0,0,0,01/04/2000,11.6,448.6561694,367.2937,656.5183488,600,,,,,,,
0,0,0,01/05/2000,9.3,361.2426547,368.03515,429.3014515,600,,,,,,,
0,0,0,01/06/2000,7.1,290.2732077,367.5628,307.742976,600,,,,,,,
0,0,0,01/07/2000,6.4,292.3866822,366.9831,381.6012902,600,,,,,,,
0,0,0,01/08/2000,7.3,320.76369,366.19695,551.2018637,600,,,,,,,
0,0,0,01/09/2000,8.8,373.5970185,365.55685,784.7445888,600,,,,,,,
0,0,0,01/10/2000,10.4,424.8514841,365.68045,1113.003763,600,,,,,,,
0,0,0,01/11/2000,12.1,509.3081616,366.36865,1297.649549,600,,,,,,,
0,0,0,01/12/2000,14.2,575.7897358,367.0224,1346.204552,600,,,,,,,
43,147.25,-41.38333333,01/01/2000,15.4,729.0063727,365.73935,1505.205089,400,,,,,,,
0,0,0,01/02/2000,15.5,711.6889188,366.0757,1163.268449,400,,,,,,,
0,0,0,01/03/2000,14,625.1120006,366.5558,985.8033331,400,,,,,,,
0,0,0,01/04/2000,11.5,501.8668612,367.2937,610.3569024,400,,,,,,,
0,0,0,01/05/2000,9.3,402.5911168,368.03515,408.1013798,400,,,,,,,
0,0,0,01/06/2000,7.2,335.2279061,367.5628,297.4848768,400,,,,,,,
0,0,0,01/07/2000,6.6,317.5934229,366.9831,344.5011648,400,,,,,,,
0,0,0,01/08/2000,7.3,350.3144412,366.19695,503.5017024,400,,,,,,,
0,0,0,01/09/2000,8.6,402.8697728,365.55685,733.4540928,400,,,,,,,
0,0,0,01/10/2000,10.1,474.5054404,365.68045,1113.003763,400,,,,,,,
0,0,0,01/11/2000,12.1,558.0086371,366.36865,1292.520499,400,,,,,,,
0,0,0,01/12/2000,13.7,637.655216,367.0224,1457.504928,400,,,,,,,
44,147.25,-41.38333333,01/01/2000,15.4,729.0063727,365.73935,1505.205089,400,,,,,,,
0,0,0,01/02/2000,15.5,711.6889188,366.0757,1163.268449,400,,,,,,,
0,0,0,01/03/2000,14,625.1120006,366.5558,985.8033331,400,,,,,,,
0,0,0,01/04/2000,11.5,501.8668612,367.2937,610.3569024,400,,,,,,,
0,0,0,01/05/2000,9.3,402.5911168,368.03515,408.1013798,400,,,,,,,
0,0,0,01/06/2000,7.2,335.2279061,367.5628,297.4848768,400,,,,,,,
0,0,0,01/07/2000,6.6,317.5934229,366.9831,344.5011648,400,,,,,,,
0,0,0,01/08/2000,7.3,350.3144412,366.19695,503.5017024,400,,,,,,,
0,0,0,01/09/2000,8.6,402.8697728,365.55685,733.4540928,400,,,,,,,
0,0,0,01/10/2000,10.1,474.5054404,365.68045,1113.003763,400,,,,,,,
0,0,0,01/11/2000,12.1,558.0086371,366.36865,1292.520499,400,,,,,,,
0,0,0,01/12/2000,13.7,637.655216,367.0224,1457.504928,400,,,,,,,
45,147.3666667,-41.21666667,01/01/2000,16.8,789.1093851,365.73935,1425.70482,220,,,,,,,
0,0,0,01/02/2000,16.9,770.259862,366.0757,1077.100416,220,,,,,,,
0,0,0,01/03/2000,15.6,694.1148458,366.5558,948.7032077,220,,,,,,,
0,0,0,01/04/2000,13.2,562.8924344,367.2937,579.5826048,220,,,,,,,
0,0,0,01/05/2000,11.1,458.3413299,368.03515,386.9013082,220,,,,,,,
0,0,0,01/06/2000,9,381.2084632,367.5628,282.097728,220,,,,,,,
0,0,0,01/07/2000,8.4,364.9273732,366.9831,318.0010752,220,,,,,,,
0,0,0,01/08/2000,9.1,399.508247,366.19695,466.401577,220,,,,,,,
0,0,0,01/09/2000,10.3,454.7165399,365.55685,702.6797952,220,,,,,,,
0,0,0,01/10/2000,11.6,521.7249824,365.68045,1044.10353,220,,,,,,,
0,0,0,01/11/2000,13.6,619.8146872,366.36865,1246.359053,220,,,,,,,
0,0,0,01/12/2000,15.2,701.3940102,367.0224,1393.904713,220,,,,,,,
46,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
0,0,0,01/07/2000,8,355.6719026,366.9831,328.601111,70,,,,,,,
0,0,0,01/08/2000,8.6,384.88252,366.19695,482.3016307,70,,,,,,,
0,0,0,01/09/2000,9.8,441.7989161,365.55685,712.9378944,70,,,,,,,
0,0,0,01/10/2000,11.1,508.4166727,365.68045,1065.303602,70,,,,,,,
0,0,0,01/11/2000,13.1,594.3479952,366.36865,1261.746202,70,,,,,,,
0,0,0,01/12/2000,14.7,677.8288087,367.0224,1409.804767,70,,,,,,,
47,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
0,0,0,01/07/2000,8,355.6719026,366.9831,328.601111,70,,,,,,,
0,0,0,01/08/2000,8.6,384.88252,366.19695,482.3016307,70,,,,,,,
0,0,0,01/09/2000,9.8,441.7989161,365.55685,712.9378944,70,,,,,,,
0,0,0,01/10/2000,11.1,508.4166727,365.68045,1065.303602,70,,,,,,,
0,0,0,01/11/2000,13.1,594.3479952,366.36865,1261.746202,70,,,,,,,
0,0,0,01/12/2000,14.7,677.8288087,367.0224,1409.804767,70,,,,,,,
48,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
0,0,0,01/07/2000,8,355.6719026,366.9831,328.601111,70,,,,,,,
0,0,0,01/08/2000,8.6,384.88252,366.19695,482.3016307,70,,,,,,,
0,0,0,01/09/2000,9.8,441.7989161,365.55685,712.9378944,70,,,,,,,
0,0,0,01/10/2000,11.1,508.4166727,365.68045,1065.303602,70,,,,,,,
0,0,0,01/11/2000,13.1,594.3479952,366.36865,1261.746202,70,,,,,,,
0,0,0,01/12/2000,14.7,677.8288087,367.0224,1409.804767,70,,,,,,,
49,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
0,0,0,01/07/2000,8,355.6719026,366.9831,328.601111,70,,,,,,,
0,0,0,01/08/2000,8.6,384.88252,366.19695,482.3016307,70,,,,,,,
0,0,0,01/09/2000,9.8,441.7989161,365.55685,712.9378944,70,,,,,,,
0,0,0,01/10/2000,11.1,508.4166727,365.68045,1065.303602,70,,,,,,,
0,0,0,01/11/2000,13.1,594.3479952,366.36865,1261.746202,70,,,,,,,
0,0,0,01/12/2000,14.7,677.8288087,367.0224,1409.804767,70,,,,,,,
50,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
0,0,0,01/07/2000,8,355.6719026,366.9831,328.601111,70,,,,,,,
0,0,0,01/08/2000,8.6,384.88252,366.19695,482.3016307,70,,,,,,,
0,0,0,01/09/2000,9.8,441.7989161,365.55685,712.9378944,70,,,,,,,
0,0,0,01/10/2000,11.1,508.4166727,365.68045,1065.303602,70,,,,,,,
0,0,0,01/11/2000,13.1,594.3479952,366.36865,1261.746202,70,,,,,,,
0,0,0,01/12/2000,14.7,677.8288087,367.0224,1409.804767,70,,,,,,,
51,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
0,0,0,01/07/2000,8,355.6719026,366.9831,328.601111,70,,,,,,,
0,0,0,01/08/2000,8.6,384.88252,366.19695,482.3016307,70,,,,,,,
0,0,0,01/09/2000,9.8,441.7989161,365.55685,712.9378944,70,,,,,,,
0,0,0,01/10/2000,11.1,508.4166727,365.68045,1065.303602,70,,,,,,,
0,0,0,01/11/2000,13.1,594.3479952,366.36865,1261.746202,70,,,,,,,
0,0,0,01/12/2000,14.7,677.8288087,367.0224,1409.804767,70,,,,,,,
52,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
0,0,0,01/07/2000,8,355.6719026,366.9831,328.601111,70,,,,,,,
0,0,0,01/08/2000,8.6,384.88252,366.19695,482.3016307,70,,,,,,,
0,0,0,01/09/2000,9.8,441.7989161,365.55685,712.9378944,70,,,,,,,
0,0,0,01/10/2000,11.1,508.4166727,365.68045,1065.303602,70,,,,,,,
0,0,0,01/11/2000,13.1,594.3479952,366.36865,1261.746202,70,,,,,,,
0,0,0,01/12/2000,14.7,677.8288087,367.0224,1409.804767,70,,,,,,,
53,147.2666667,-41.2,01/01/2000,16.3,762.7438658,365.73935,1446.904892,70,,,,,,,
0,0,0,01/02/2000,16.5,748.3074723,366.0757,1101.035981,70,,,,,,,
0,0,0,01/03/2000,15.1,661.8902842,366.5558,954.0032256,70,,,,,,,
0,0,0,01/04/2000,12.8,544.9555972,367.2937,584.7116544,70,,,,,,,
0,0,0,01/05/2000,10.6,440.6566886,368.03515,392.2013261,70,,,,,,,
0,0,0,01/06/2000,8.6,369.1297086,367.5628,292.3558272,70,,,,,,,
